2/28/11,0,0,57,12,0
3/1/11,0,1,55,12,1
3/2/11,0,1,53,13,3
3/3/11,0,0,54,13,4
3/4/11,0,0,57,13,4
3/5/11,0,0,57,13,4
3/6/11,0,0,57,13,4
3/7/11,0,0,58,13,4
3/8/11,0,0,58,13,4
3/9/11,0,0,59,13,3
3/10/11,0,0,58,13,3
3/11/11,0,0,58,13,3
3/12/11,0,0,58,13,3
3/13/11,0,0,58,13,3
3/14/11,0,1,58,13,3
3/15/11,0,1,59,13,4
3/16/11,0,0,59,13,3
3/17/11,0,0,57,13,3
3/18/11,0,0,56,15,3
3/19/11,0,0,56,15,3
3/20/11,0,0,56,15,3
3/21/11,0,0,56,15,3
3/22/11,0,0,58,14,4
3/23/11,0,0,62,14,6
3/24/11,0,1,63,14,6
3/25/11,0,0,62,14,6
3/26/11,0,0,62,14,6
3/27/11,0,0,62,14,6
3/28/11,0,0,61,14,7
3/29/11,0,0,63,14,7
3/30/11,0,0,65,16,0
3/31/11,0,0,66,16,0
4/1/11,0,0,64,16,0
4/2/11,0,0,67,16,0
4/3/11,0,0,67,16,0
4/4/11,0,0,67,16,0
4/5/11,0,0,67,16,0
4/6/11,0,1,67,16,0
4/7/11,0,0,67,16,0
4/8/11,0,0,68,16,0
4/9/11,0,0,68,16,0
4/10/11,0,0,68,16,0
4/11/11,0,0,67,16,0
4/12/11,0,0,68,16,0
4/13/11,0,0,68,16,1
4/14/11,0,0,70,16,0
4/15/11,0,0,69,16,0
4/16/11,0,0,68,16,0
4/17/11,0,0,68,16,0
4/18/11,0,0,68,16,0
4/19/11,0,0,64,15,0
4/20/11,0,0,63,12,0
4/21/11,0,0,61,11,0
4/22/11,0,0,61,11,0
4/23/11,0,0,61,11,0
4/24/11,0,0,61,11,0
4/25/11,0,0,61,11,0
4/26/11,0,0,63,10,1
4/27/11,0,0,60,9,1
4/28/11,0,0,59,9,0
4/29/11,0,0,57,9,0
4/30/11,0,0,57,9,0
5/1/11,0,0,57,9,0
5/2/11,0,0,57,9,0
5/3/11,0,0,56,9,0
5/4/11,0,0,54,9,0
5/5/11,0,0,54,9,0
5/6/11,0,0,56,9,0
5/7/11,0,0,56,9,0
5/8/11,0,0,57,9,0
5/9/11,0,0,57,9,0
5/10/11,0,1,57,9,0
5/11/11,0,0,57,10,0
5/12/11,0,0,60,10,0
5/13/11,0,1,61,9,1
5/14/11,0,1,59,10,0
5/15/11,0,1,59,10,0
5/16/11,0,1,59,10,1
5/17/11,0,0,59,10,1
5/18/11,0,0,59,10,1
5/19/11,0,1,63,10,1
5/20/11,0,1,63,10,1
5/21/11,0,1,63,10,1
5/22/11,0,1,63,10,1
5/23/11,0,1,63,10,1
5/24/11,0,1,62,10,1
5/25/11,0,2,62,10,1
5/26/11,0,2,62,10,1
5/27/11,0,0,60,10,0
5/28/11,0,0,58,10,0
5/29/11,0,0,58,10,0
5/30/11,0,0,58,10,0
5/31/11,0,0,57,9,0
6/1/11,0,0,54,8,0
6/2/11,0,0,55,6,0
6/3/11,0,0,55,6,1
6/4/11,0,0,52,6,1
6/5/11,0,0,52,6,1
6/6/11,0,0,52,6,1
6/7/11,0,0,52,6,1
6/8/11,0,0,52,6,1
6/9/11,0,0,52,6,1
6/10/11,0,0,52,6,2
6/11/11,0,1,54,6,2
6/12/11,0,1,54,6,1
6/13/11,0,1,54,5,1
6/14/11,0,1,54,5,3
6/15/11,0,1,54,5,3
6/16/11,1,1,54,5,6
6/17/11,0,2,54,5,5
6/18/11,0,2,54,5,7
6/19/11,0,2,54,5,7
6/20/11,0,3,54,5,7
6/21/11,0,0,54,8,0
6/22/11,0,0,51,8,2
6/23/11,0,0,54,8,2
6/24/11,0,0,52,8,2
6/25/11,0,0,52,8,2
6/27/11,0,0,53,8,2
6/28/11,0,0,51,8,3
6/29/11,0,0,50,8,2
6/30/11,0,0,49,8,2
7/1/11,0,0,46,8,2
7/2/11,0,0,46,8,1
7/3/11,0,0,46,8,1
7/4/11,0,0,44,8,1
7/5/11,0,0,44,8,2
7/6/11,0,0,42,8,1
7/7/11,0,0,43,8,1
7/8/11,0,0,43,8,2
7/9/11,0,0,40,7,2
7/10/11,0,0,40,7,2
7/11/11,0,0,39,7,2
7/12/11,0,0,33,7,3
7/13/11,0,0,32,7,3
7/14/11,0,0,25,5,2
7/15/11,0,0,25,4,3
7/16/11,0,0,25,4,4
7/17/11,0,0,25,4,4
7/18/11,0,0,25,4,6
7/19/11,0,0,25,6,0
7/20/11,0,0,23,6,1
7/21/11,0,0,17,6,1
7/22/11,0,0,16,6,1
7/23/11,0,0,15,6,1
7/24/11,0,0,15,6,1
7/25/11,0,0,15,6,1
7/26/11,0,0,15,5,1
7/27/11,0,1,16,4,2
7/28/11,0,0,17,4,5
7/29/11,0,0,16,6,2
7/30/11,0,0,16,6,2
7/31/11,0,0,16,6,2
8/1/11,0,0,15,6,1
8/2/11,0,0,16,5,2
8/3/11,0,0,17,4,1
8/4/11,0,0,17,4,1
8/5/11,0,0,17,4,1
8/6/11,0,0,17,4,1
8/7/11,0,0,17,4,1
8/8/11,0,0,16,4,2
8/9/11,0,0,16,4,3
8/10/11,0,0,12,3,4
8/11/11,0,0,12,3,4
8/12/11,0,0,13,3,3
8/13/11,0,0,13,3,3
8/14/11,0,0,13,3,3
8/15/11,0,0,13,3,2
8/16/11,0,0,13,3,2
8/17/11,0,0,13,3,3
8/18/11,0,0,13,3,4
8/19/11,0,0,14,3,4
8/20/11,0,0,14,3,4
8/21/11,0,0,14,3,4
8/22/11,0,0,14,3,3
8/23/11,0,0,14,3,3
8/24/11,0,0,14,3,3
8/25/11,0,0,15,3,3
8/26/11,0,0,16,4,3
8/27/11,0,1,16,4,3
8/28/11,0,1,16,4,3
8/29/11,0,1,16,4,4
8/30/11,0,0,17,3,5
8/31/11,0,0,17,3,6
9/1/11,0,0,16,3,7
9/2/11,0,0,16,3,7
9/3/11,0,0,16,3,7
9/4/11,0,0,16,3,7
9/5/11,0,0,15,3,7
9/6/11,0,0,11,3,5
9/7/11,0,0,10,4,4
9/8/11,0,0,10,5,5
9/9/11,0,0,10,5,5
9/10/11,0,0,10,5,5
9/11/11,0,0,10,5,5
9/12/11,0,0,10,5,5
9/13/11,0,0,10,4,7
9/14/11,0,1,11,4,7
9/15/11,0,0,12,4,6
9/16/11,0,0,12,4,6
9/17/11,0,0,12,4,7
9/18/11,0,0,12,4,7
9/19/11,0,0,12,4,7
9/20/11,0,0,12,4,8
9/21/11,0,0,12,4,7
9/22/11,0,0,12,4,8
9/23/11,0,0,14,4,8
9/24/11,1,0,14,4,8
9/25/11,1,0,14,4,8
9/26/11,1,0,14,3,9
